2025-04-10 17:29:45,136 - INFO - 未找到检查点，开始新训练
2025-04-11 02:47:18,732 - INFO - Epoch 122 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9266 | Time: 264.0s
2025-04-11 02:51:43,694 - INFO - Epoch 123 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9266 | Time: 265.0s
2025-04-11 02:56:08,113 - INFO - Epoch 124 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9266 | Time: 264.4s
2025-04-11 03:00:33,079 - INFO - Epoch 125 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9266 | Time: 265.0s
2025-04-11 03:05:45,454 - INFO - Epoch 126 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9267 | Time: 312.4s
2025-04-11 03:10:10,146 - INFO - Epoch 127 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9267 | Time: 264.7s
2025-04-11 03:14:34,054 - INFO - Epoch 128 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9267 | Time: 263.9s
2025-04-11 03:18:58,134 - INFO - Epoch 129 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9267 | Time: 264.1s
2025-04-11 03:23:22,280 - INFO - Epoch 130 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9267 | Time: 264.1s
2025-04-11 03:28:34,400 - INFO - Epoch 131 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9263 | Time: 312.1s
2025-04-11 03:32:58,473 - INFO - Epoch 132 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9263 | Time: 264.1s
2025-04-11 03:37:22,394 - INFO - Epoch 133 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9263 | Time: 263.9s
2025-04-11 03:41:46,827 - INFO - Epoch 134 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9263 | Time: 264.4s
2025-04-11 03:46:11,443 - INFO - Epoch 135 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9263 | Time: 264.6s
2025-04-11 03:51:24,214 - INFO - Epoch 136 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9264 | Time: 312.8s
2025-04-11 03:55:48,643 - INFO - Epoch 137 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9264 | Time: 264.4s
2025-04-11 04:00:12,563 - INFO - Epoch 138 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9264 | Time: 263.9s
2025-04-11 04:04:36,227 - INFO - Epoch 139 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9264 | Time: 263.7s
2025-04-11 04:08:59,619 - INFO - Epoch 140 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9264 | Time: 263.4s
2025-04-11 04:14:10,796 - INFO - Epoch 141 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 311.2s
2025-04-11 04:18:34,868 - INFO - Epoch 142 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 264.1s
2025-04-11 04:22:58,735 - INFO - Epoch 143 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 263.9s
2025-04-11 04:27:22,208 - INFO - Epoch 144 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 263.5s
2025-04-11 04:31:46,920 - INFO - Epoch 145 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 264.7s
2025-04-11 04:36:58,361 - INFO - Epoch 146 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 311.4s
2025-04-11 04:41:22,851 - INFO - Epoch 147 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 264.5s
2025-04-11 04:45:46,983 - INFO - Epoch 148 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 264.1s
2025-04-11 04:50:11,061 - INFO - Epoch 149 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 264.1s
2025-04-11 04:54:35,649 - INFO - Epoch 150 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9261 | Time: 264.6s
2025-04-11 04:59:47,105 - INFO - Epoch 151 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 311.5s
2025-04-11 05:04:11,324 - INFO - Epoch 152 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.2s
2025-04-11 05:08:35,065 - INFO - Epoch 153 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 263.7s
2025-04-11 05:12:59,295 - INFO - Epoch 154 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.2s
